CustomerID,Name,Age,Gender,Email,City,AccountType,Balance,JoinDate,LoanStatus
C6162,Sara,30.0,F,,Karachi,,79062.0,2021-02-13,approved
C6163,Sara,59.0,,user5163@mail.com,Lahore,Saving,38671.0,2016-10-19,Pending
C6164,Ahmed,33.0,Female,,Karachi,Current,74807.0,2016-10-31,Approved
C6165,,41.0,F,user5165@mail.com,Karachi,,35714.0,2020-10-21,Pending
C6166,Sara,37.0,F,,Lahore,Current,87036.0,2018-04-01,Approved
C6167,Ali ,39.0,F,,,Saving,,2020-06-13,approved
C6168,,31.0,,,Lahore,Current ,56704.0,2024-08-20,
C6169,Zoya,62.0,Female,user5169mail.com,Karachi,Current ,40512.0,2019-06-18,Rejected
C6170,Ali,33.0,Female,user5170mail.com,Islamabad,Saving,2720.0,2017-07-15,Rejected
C6171,,41.0,F,user5171@mail.com,Islamabad,saving,,2019-11-11,Rejected
C6172,Zoya,30.0,F,,Islamabad,Current,55150.0,2020-05-15,Rejected
C6173,Sara,30.0,Female,user5173@mail.com,Karachi,Saving,80724.0,2017-12-24,Approved
C6174,Ahmed,52.0,Male,user5174mail.com,Karachi,,,2018-08-18,Rejected
C6175,Sana,41.0,Female,user5175mail.com,,Current ,3862.0,2016-03-21,Rejected
C6176,Ali ,38.0,male,user5176@mail.com,,,43193.0,2015-01-19,Approved
C6177,Ahmed,39.0,Female,,Lahore ,Saving,50244.0,2018-07-11,
C6178,Ali,19.0,,,,saving,3611.0,2017-12-04,
C6179,Ali,43.0,Female,user5179@mail.com,Karachi,Current ,64938.0,2015-01-11,Pending
C6180,Zoya,64.0,Male,user5180mail.com,Islamabad,Current,50159.0,2017-11-17,
C6181,,21.0,Male,user5181@mail.com,Karachi,Saving,79103.0,2023-01-10,
C6182,Zoya,48.0,Male,user5182mail.com,Karachi,Current,13138.0,2020-08-07,Approved
C6183,Ahmed,47.0,F,,,Current,14911.0,2017-05-08,Rejected
C6184,Sara,30.0,F,user5184mail.com,,Current,68188.0,2022-01-01,approved
C6185,Ali,64.0,Male,,Islamabad,Saving,30559.0,2020-03-12,approved
C6186,Sana,62.0,F,user5186mail.com,,Current,40678.0,2015-05-14,Pending
C6187,Zoya,28.0,male,,Karachi,Current ,35273.0,2016-01-15,Rejected
C6188,,18.0,Female,user5188@mail.com,Islamabad,Saving,57877.0,2021-01-06,
C6189,Ali ,32.0,F,,Karachi,Saving,21816.0,2016-07-21,approved
C6190,Ahmed,60.0,male,user5190@mail.com,Lahore ,,92866.0,2024-09-03,approved
C6191,Zoya,63.0,F,user5191@mail.com,,,47040.0,2023-08-22,
C6192,Sara,30.0,Male,user5192mail.com,Karachi,Current,58388.0,2015-03-15,Rejected
C6193,Ali ,30.0,Male,,Karachi,,73747.0,2024-12-22,Approved
C6194,Sana,47.0,Female,user5194mail.com,Islamabad,Current,,2020-01-07,approved
C6195,Sana,48.0,F,user5195@mail.com,Lahore,,57740.0,2016-11-25,Rejected
C6196,Ali,38.0,Female,user5196mail.com,,Saving,84926.0,2018-11-29,Rejected
C6197,Ali ,46.0,Female,user5197@mail.com,Lahore,Current,69131.0,2018-01-29,Approved
C6198,Ali ,43.0,Female,user5198@mail.com,Karachi,Saving,38425.0,2016-04-06,Approved
C6199,Ali ,24.0,,,,Current ,22278.0,2015-12-10,Pending
C6200,Sana,51.0,,user5200@mail.com,Karachi,,4023.0,2022-10-30,Approved
C6201,Zoya,52.0,F,user5201@mail.com,Lahore,Current,1680.0,2017-05-11,Rejected
C6202,Sara,33.0,Female,user5202mail.com,Karachi,,26840.0,2015-06-18,
C6203,Sana,60.0,,,Karachi,saving,,2020-04-02,Rejected
C6204,Sara,63.0,F,,Karachi,Current,65472.0,2023-06-03,Rejected
C6205,Sara,18.0,M,user5205@mail.com,Karachi,saving,12431.0,2015-06-07,Pending
C6206,,58.0,male,,Karachi,saving,88702.0,2018-09-13,Rejected
C6207,Ali,46.0,F,user5207mail.com,Karachi,Saving,15168.0,2016-04-16,Pending
C6208,,29.0,M,,Lahore ,Current ,77445.0,2023-12-26,approved
C6209,Sara,58.0,,user5209@mail.com,Lahore ,Current ,13220.0,2018-12-10,Rejected
C6210,Ahmed,52.0,,user5210@mail.com,,,,2018-11-20,Rejected
C6211,,58.0,Male,,Lahore,Saving,62373.0,2020-08-24,Pending
C6212,Ali,62.0,Female,,Lahore ,Current,46046.0,2021-11-18,Pending
C6213,Ahmed,54.0,,user5213mail.com,,,1284.0,2021-02-17,
C6214,Ali ,54.0,F,user5214@mail.com,Karachi,Current,84257.0,2021-03-02,
C6215,Ali,49.0,M,,Karachi,Saving,27753.0,2024-09-16,approved
C6216,Zoya,49.0,Male,user5216@mail.com,Lahore ,Current,19734.0,2019-04-02,approved
C6217,Ali,37.0,F,,Karachi,Current ,40269.0,2018-10-11,Approved
C6218,Sara,28.0,Male,user5218mail.com,Karachi,,7956.0,2024-12-28,Approved
C6219,Sara,45.0,F,user5219mail.com,Lahore,saving,26086.0,2023-02-20,Rejected
C6220,Sara,30.0,Female,,Lahore,saving,99761.0,2019-05-17,Pending
C6221,Ali,38.0,,user5221@mail.com,Lahore,saving,2740.0,2015-10-20,Approved
C6222,,40.0,Male,,Karachi,,22688.0,2017-06-03,Approved
C6223,Ali ,38.0,male,user5223@mail.com,Karachi,Current ,98186.0,2024-07-14,Rejected
C6224,,50.0,M,user5224@mail.com,Karachi,Current,11937.0,2016-06-26,Pending
C6225,Ali,63.0,F,user5225@mail.com,Islamabad,Current,90590.0,2015-01-20,Rejected
C6226,Ali,21.0,male,user5226@mail.com,Lahore ,saving,68418.0,2019-02-11,approved
C6227,Ahmed,50.0,F,user5227mail.com,Karachi,Saving,25026.0,2023-05-13,Approved
C6228,Sara,50.0,F,,Islamabad,,49628.0,2017-04-20,Rejected
C6229,Sana,39.0,Male,user5229mail.com,Lahore,Current ,43540.0,2016-07-09,
C6230,Zoya,30.0,,,Lahore ,saving,18666.0,2016-08-04,Approved
C6231,Sana,21.0,Male,user5231@mail.com,Lahore,saving,95001.0,2018-08-21,Approved
C6232,Sara,34.0,Female,user5232mail.com,Karachi,Current,7045.0,2017-05-11,Approved
C6233,Sana,35.0,male,,Lahore ,Current ,75706.0,2024-07-05,Pending
C6234,Ahmed,40.0,Female,user5234mail.com,,,35837.0,2018-12-07,approved
C6235,Sara,55.0,Male,user5235@mail.com,Karachi,saving,23619.0,2016-10-04,approved
C6236,Ali,64.0,Female,user5236mail.com,,Saving,7721.0,2015-02-24,Approved
C6237,Ali,37.0,F,user5237@mail.com,Islamabad,,1584.0,2022-06-21,Pending
C6238,,63.0,Male,user5238@mail.com,Islamabad,Saving,62707.0,2015-12-05,Pending
C6239,Ali,18.0,male,user5239@mail.com,Karachi,,20592.0,2023-06-22,Approved
C6240,Sara,56.0,Male,user5240@mail.com,,,45479.0,2019-05-07,approved
C6241,Ali ,33.0,Female,,Lahore ,,60490.0,2022-12-30,approved
C6242,Zoya,29.0,Male,user5242@mail.com,Karachi,,63535.0,2018-01-04,approved
C6243,Ali,29.0,male,,,Saving,24216.0,2021-08-11,Rejected
C6244,Sana,51.0,male,,Lahore ,Current ,35623.0,2015-12-08,Rejected
C6245,Zoya,38.0,male,user5245@mail.com,Islamabad,Saving,96748.0,2018-02-04,Pending
C6246,,63.0,male,user5246mail.com,Lahore ,Current ,57892.0,2024-01-10,
C6247,Ali ,42.0,Female,,,Current,36680.0,2022-03-14,Approved
C6248,Ali,41.0,Male,user5248mail.com,Lahore ,Current,,2023-04-20,approved
C6249,Sara,52.0,Female,user5249mail.com,Karachi,saving,80314.0,2015-05-05,approved
C6250,Ali ,47.0,male,,Lahore ,,,2016-06-01,Pending
C6251,Sara,,F,,Karachi,saving,77296.0,2024-03-30,Approved
C6252,Sana,18.0,M,user5252@mail.com,Karachi,saving,53930.0,2015-11-26,Pending
C6253,,47.0,male,user5253mail.com,Lahore ,Current,58450.0,2016-04-30,
C6254,Ahmed,63.0,,,Islamabad,,8983.0,2018-07-28,Rejected
C6255,Zoya,31.0,Male,user5255@mail.com,Karachi,,71052.0,2016-07-16,approved
C6256,Ali ,57.0,,,Lahore,Saving,87998.0,2022-09-30,Approved
C6257,,20.0,F,,Lahore,,84313.0,2015-02-10,approved
C6258,Ali,,male,user5258mail.com,,saving,90197.0,2020-01-10,Rejected
C6259,,20.0,male,user5259mail.com,Karachi,saving,41547.0,2018-09-29,approved
C6260,Ahmed,18.0,male,user5260mail.com,Karachi,Current,36248.0,2019-02-15,
C6261,Ali,20.0,Male,,Lahore ,,63460.0,2017-09-20,approved
C6262,Ali ,60.0,Male,,Karachi,Current,54594.0,2020-06-22,approved
C6263,Sana,48.0,male,user5263@mail.com,Lahore ,Current ,98971.0,2019-02-18,Pending
C6264,Ali ,33.0,F,user5264@mail.com,Islamabad,,,2017-01-02,
C6265,Ahmed,48.0,,user5265@mail.com,,,85914.0,2022-12-15,Rejected
C6266,Sara,34.0,F,user5266mail.com,Karachi,Current ,14960.0,2016-08-14,Approved
C6267,Zoya,60.0,Female,,Lahore,,73347.0,2018-02-11,Rejected
C6268,Ali,61.0,F,user5268mail.com,Islamabad,,34989.0,2018-01-29,approved
C6269,Sara,55.0,Female,user5269mail.com,Lahore ,saving,79341.0,2017-09-10,Pending
C6270,Ali,27.0,F,user5270mail.com,Karachi,saving,43722.0,2017-05-05,Pending
C6271,Ali ,45.0,,user5271@mail.com,Lahore,,35272.0,2017-12-10,Rejected
C6272,Sana,61.0,male,user5272@mail.com,Karachi,Current ,6953.0,2020-03-16,Pending
C6273,Ali,56.0,M,,Islamabad,Saving,7002.0,2021-04-29,Approved
C6274,Sana,22.0,male,user5274@mail.com,Lahore ,Saving,6832.0,2022-02-09,
C6275,Ali,57.0,Male,user5275@mail.com,Karachi,Current ,39124.0,2024-04-09,Pending
C6276,Sana,50.0,,user5276mail.com,Karachi,Current ,72797.0,2022-10-20,
C6277,Ali,37.0,F,user5277mail.com,Karachi,Saving,24752.0,2021-05-30,approved
C6278,Sara,34.0,Male,user5278mail.com,Karachi,,12793.0,2015-02-01,approved
C6279,Zoya,64.0,Female,user5279@mail.com,Lahore,,77306.0,2023-12-02,Approved
C6280,Ahmed,40.0,Male,user5280mail.com,Islamabad,Current ,31878.0,2020-03-10,Approved
C6281,Zoya,61.0,F,user5281mail.com,Lahore,saving,38411.0,2018-03-14,Pending
C6282,,45.0,male,user5282mail.com,Karachi,saving,80866.0,2018-04-26,approved
C6283,Zoya,35.0,male,user5283@mail.com,Islamabad,saving,67638.0,2016-08-26,
C6284,Sana,31.0,Female,user5284mail.com,Karachi,,22551.0,2016-12-18,Pending
C6285,Zoya,62.0,male,,Islamabad,Saving,4475.0,2019-06-11,Rejected
C6286,,57.0,M,,Islamabad,Current,63117.0,2024-07-26,Rejected
C6287,Sana,19.0,,user5287mail.com,Lahore,Current,56259.0,2021-09-05,approved
C6288,Sara,38.0,M,user5288mail.com,Lahore ,Saving,29583.0,2021-02-22,Pending
C6289,Ali,30.0,,user5289mail.com,,Current,13016.0,2016-09-21,approved
C6290,Zoya,28.0,Female,user5290mail.com,Lahore,Current ,45107.0,2017-02-02,Approved
C6291,Ali,60.0,Male,user5291mail.com,Islamabad,saving,95252.0,2017-11-12,Rejected
C6292,Ali ,63.0,Female,user5292@mail.com,Lahore ,Current,4680.0,2023-02-12,Approved
C6293,,33.0,male,user5293mail.com,Karachi,Current ,63398.0,2020-04-30,Rejected
C6294,Ali ,42.0,male,user5294@mail.com,,Current ,57285.0,2016-05-14,Pending
C6295,Zoya,23.0,Male,user5295mail.com,,,29358.0,2015-12-10,
C6296,Ahmed,29.0,M,,Karachi,Current,58207.0,2019-08-06,Approved
C6297,Ahmed,18.0,Female,,Islamabad,saving,86052.0,2017-04-15,Rejected
C6298,Ali ,25.0,,,Karachi,Current ,,2024-08-16,
C6299,Sara,18.0,F,,Islamabad,Current,44747.0,2020-03-09,Approved
C6300,Sara,37.0,male,,Islamabad,,70608.0,2024-07-12,Pending
C6301,Ali,31.0,male,user5301@mail.com,Karachi,,27561.0,2022-06-14,Pending
C6302,Zoya,55.0,F,,Lahore ,saving,29233.0,2017-03-01,
C6303,,52.0,M,,,Saving,97311.0,2020-07-13,approved
C6304,Zoya,39.0,F,user5304@mail.com,Islamabad,Saving,91931.0,2020-03-04,Pending
C6305,Zoya,44.0,Male,user5305mail.com,Karachi,Current ,43820.0,2022-09-12,Approved
C6306,Sara,21.0,M,,Lahore ,Saving,22399.0,2022-05-03,
C6307,Zoya,39.0,male,user5307@mail.com,Karachi,Saving,88519.0,2021-09-29,
C6308,Sara,63.0,Male,user5308@mail.com,Lahore,,51656.0,2015-03-17,approved
C6309,Zoya,23.0,F,user5309mail.com,Karachi,Current,59485.0,2023-06-23,Approved
C6310,Sara,27.0,,user5310mail.com,Islamabad,Saving,12920.0,2023-01-21,Pending
C6311,Zoya,61.0,,user5311@mail.com,,Current ,,2015-05-28,Rejected
C6312,Ahmed,46.0,F,user5312@mail.com,,,56343.0,2016-03-11,Rejected
C6313,Ali,44.0,M,,Karachi,Current,73076.0,2020-12-10,Approved
C6314,Ali,54.0,Female,user5314@mail.com,Karachi,,51382.0,2015-01-02,Pending
C6315,Ahmed,35.0,F,,Lahore ,,64870.0,2024-01-06,Pending
C6316,Ali ,51.0,male,,Karachi,saving,60132.0,2020-05-01,approved
C6317,Ahmed,20.0,Female,user5317mail.com,Lahore,,37046.0,2023-04-05,Rejected
C6318,Sara,53.0,,user5318mail.com,Lahore,Current,41087.0,2024-04-16,Rejected
C6319,Sana,,Female,user5319@mail.com,,,31213.0,2017-05-11,
C6320,Zoya,54.0,Male,,Islamabad,,71492.0,2015-08-10,Approved
C6321,Sana,27.0,F,,Lahore ,,94953.0,2023-04-17,
C6322,Zoya,19.0,F,user5322mail.com,Karachi,Saving,52758.0,2017-12-31,
C6323,Sana,44.0,M,user5323@mail.com,Karachi,,71567.0,2022-11-20,Approved
C6324,,51.0,M,user5324mail.com,Karachi,Saving,2349.0,2019-03-15,
C6325,Zoya,44.0,Male,user5325@mail.com,Islamabad,,65703.0,2023-10-14,Pending
C6326,Ali ,52.0,Male,,Karachi,,3211.0,2024-09-25,
C6327,Ali,58.0,M,user5327mail.com,,Current ,1761.0,2015-09-06,Rejected
C6328,Sara,38.0,Female,user5328@mail.com,Islamabad,Saving,47464.0,2021-03-24,Approved
C6329,Sara,23.0,M,,Karachi,Current,34505.0,2017-08-18,approved
C6330,Ahmed,59.0,,user5330mail.com,,Saving,60164.0,2023-10-07,Approved
C6331,Ali ,45.0,F,user5331@mail.com,Karachi,Saving,83046.0,2016-04-26,
C6332,,62.0,,user5332@mail.com,Karachi,Saving,7895.0,2020-03-25,Pending
C6333,Ali ,63.0,,user5333@mail.com,,,42579.0,2016-02-11,Approved
C6334,Ahmed,20.0,,,Lahore ,Current,27143.0,2018-01-12,Rejected
C6335,Ali ,38.0,M,,Karachi,Current,16838.0,2019-07-22,Rejected
C6336,Sana,58.0,,user5336mail.com,,Current,38912.0,2023-10-15,approved
C6337,Ali,59.0,Male,,,Current ,96333.0,2020-09-25,
C6338,Ali ,56.0,Male,user5338@mail.com,Karachi,Saving,90387.0,2017-10-18,Approved
C6339,,53.0,F,user5339@mail.com,Islamabad,,31460.0,2024-04-26,approved
C6340,Sara,,,,Karachi,Current,46508.0,2019-09-27,Pending
C6341,Zoya,32.0,male,user5341mail.com,Karachi,saving,6986.0,2018-11-06,
C6342,Ahmed,36.0,,user5342@mail.com,Islamabad,saving,83606.0,2017-03-05,approved
C6343,Zoya,57.0,F,user5343mail.com,,saving,44871.0,2019-04-10,Pending
C6344,Zoya,19.0,M,user5344@mail.com,Lahore ,Current ,21494.0,2019-04-26,
C6345,,38.0,,,Lahore,Current,,2024-06-10,Rejected
C6346,Ali,54.0,Female,,Islamabad,saving,77035.0,2022-06-16,Pending
C6347,Ali,29.0,Male,user5347@mail.com,Islamabad,Current ,29866.0,2018-06-27,Pending
C6348,Ahmed,54.0,M,user5348@mail.com,Islamabad,,87159.0,2020-11-09,Rejected
C6349,Sana,47.0,Female,user5349mail.com,Islamabad,,72667.0,2023-10-17,Pending
C6350,,58.0,M,user5350@mail.com,Lahore,Saving,37160.0,2016-03-03,Approved
C6351,Sana,60.0,male,user5351@mail.com,Lahore,,80410.0,2019-06-16,Pending
C6352,Zoya,56.0,Male,user5352@mail.com,Karachi,Saving,36546.0,2019-02-03,Rejected
C6353,Ali ,49.0,F,,Islamabad,saving,23883.0,2018-06-19,Rejected
C6354,Ali ,39.0,male,user5354@mail.com,Lahore ,saving,38468.0,2021-01-09,Rejected
C6355,Ahmed,51.0,Male,,Karachi,Current,26072.0,2020-08-20,
C6356,,42.0,M,,Islamabad,Current,41794.0,2016-10-28,approved
C6357,Ali,57.0,Female,user5357mail.com,,saving,72343.0,2022-04-24,Approved
C6358,Sana,43.0,M,user5358@mail.com,Karachi,,56257.0,2024-07-02,Approved
C6359,Sana,28.0,Female,user5359mail.com,Karachi,Saving,46250.0,2024-09-10,Rejected
C6360,Sana,35.0,,,,Current ,72737.0,2022-11-05,Approved
C6361,Ali,20.0,,user5361@mail.com,Lahore ,Saving,85532.0,2024-05-16,
C6362,Ali ,28.0,,,Lahore,saving,8629.0,2022-04-14,Rejected
C6363,Ahmed,44.0,F,user5363mail.com,Islamabad,saving,,2023-09-13,Pending
C6364,Ahmed,24.0,male,,Karachi,Current,86702.0,2017-01-14,approved
C6365,Ali,25.0,male,user5365mail.com,,Saving,54893.0,2024-08-10,approved
C6366,Zoya,35.0,F,user5366@mail.com,Lahore ,Saving,20084.0,2019-11-07,approved
C6367,Sara,39.0,Male,user5367@mail.com,Islamabad,Saving,43064.0,2016-12-09,
C6368,Sara,21.0,,user5368@mail.com,,,70224.0,2022-04-16,Approved
C6369,Ali ,64.0,F,user5369@mail.com,,Current ,37558.0,2019-11-04,
C6370,Sana,59.0,male,user5370@mail.com,,Current ,77450.0,2020-05-04,approved
C6371,Sara,64.0,,,Karachi,Current ,,2015-06-26,Approved
C6372,,63.0,F,user5372mail.com,Lahore ,Saving,8979.0,2022-08-23,Pending
C6373,Sara,40.0,F,user5373@mail.com,,Saving,79236.0,2024-01-29,Approved
C6374,Ali ,45.0,M,,Lahore ,,15630.0,2023-03-06,approved
C6375,,19.0,M,user5375@mail.com,Islamabad,Current,34027.0,2015-10-31,Pending
C6376,Ali,23.0,F,user5376@mail.com,Karachi,saving,32775.0,2022-10-19,
C6377,Sana,32.0,,,,Current,10203.0,2022-08-17,approved
C6378,Sara,29.0,Male,user5378mail.com,Islamabad,,11781.0,2019-01-24,approved
C6379,Sana,54.0,male,,Karachi,saving,31189.0,2018-06-20,approved
C6380,Sana,44.0,Male,user5380mail.com,Karachi,,76630.0,2019-08-06,Pending
C6381,Sara,61.0,M,,Karachi,Current,78266.0,2024-04-14,
C6382,Sara,34.0,M,user5382@mail.com,Karachi,Saving,86709.0,2018-05-26,
C6383,Ahmed,46.0,male,,Karachi,Current ,37651.0,2015-05-25,Pending
C6384,,32.0,Male,user5384@mail.com,,saving,84537.0,2023-04-09,approved
C6385,Ali,58.0,M,user5385mail.com,Islamabad,Saving,33846.0,2023-04-23,Rejected
C6386,Ahmed,39.0,Male,user5386mail.com,Karachi,saving,81448.0,2018-04-13,Pending
C6387,,55.0,,user5387@mail.com,Lahore,saving,14078.0,2017-07-11,Approved
C6388,Ali ,53.0,F,user5388@mail.com,Karachi,Current,17314.0,2015-10-25,
C6389,Ali ,27.0,male,user5389@mail.com,Lahore,Current ,42600.0,2024-07-25,Approved
C6390,Ali,59.0,,user5390@mail.com,,Saving,35109.0,2018-05-21,Approved
C6391,Zoya,52.0,male,user5391@mail.com,Karachi,saving,,2019-01-31,Rejected
C6392,Sana,41.0,M,user5392@mail.com,Lahore ,Current,24446.0,2019-03-10,Pending
C6393,Zoya,41.0,male,,,Current ,38063.0,2015-02-20,approved
C6394,Sara,21.0,male,user5394@mail.com,Lahore ,Current ,19671.0,2019-12-14,Approved
C6395,Ali ,25.0,male,user5395mail.com,Islamabad,Current,14455.0,2024-08-07,
C6396,Sara,44.0,,user5396mail.com,Karachi,Saving,24598.0,2017-09-30,approved
C6397,Ahmed,35.0,,user5397mail.com,Islamabad,Current ,94168.0,2017-03-23,Pending
C6398,Ahmed,24.0,Female,,Lahore,,78047.0,2015-09-22,Approved
C6399,Sana,39.0,Female,user5399@mail.com,Lahore ,Saving,43883.0,2024-07-05,Pending
C6400,,47.0,,,Karachi,Current,73913.0,2018-08-11,
C6401,Ali,62.0,F,user5401@mail.com,Islamabad,Current,69604.0,2018-07-15,
C6402,Ahmed,60.0,F,user5402@mail.com,Lahore ,Current ,18119.0,2024-01-16,approved
C6403,Sana,26.0,F,,Karachi,Current,74208.0,2015-09-17,Approved
C6404,Sara,40.0,,user5404@mail.com,Lahore ,saving,71234.0,2024-02-23,Approved
C6405,Sana,25.0,,user5405@mail.com,Lahore,saving,79952.0,2021-03-21,
C6406,Ali ,29.0,Male,user5406@mail.com,Lahore ,Current ,81377.0,2019-08-31,
C6407,Sara,46.0,Female,user5407mail.com,Karachi,Current ,20506.0,2022-12-16,Rejected
C6408,Sara,56.0,M,,Karachi,Current ,25934.0,2017-09-14,approved
C6409,Ali,43.0,,,Islamabad,saving,24594.0,2020-02-24,Pending
C6410,Ali,36.0,Female,user5410@mail.com,Islamabad,Current,81820.0,2024-11-08,Pending
C6411,Sana,37.0,M,user5411mail.com,Islamabad,,19501.0,2016-06-06,
C6412,Ali,48.0,male,user5412mail.com,Lahore ,Current,72559.0,2022-06-28,Approved
C6413,,22.0,Female,user5413@mail.com,Karachi,Current,41800.0,2016-01-12,
C6414,Zoya,61.0,F,user5414mail.com,Lahore,,97336.0,2015-09-03,approved
C6415,Ahmed,49.0,Male,,Lahore,Current ,43147.0,2015-08-07,
C6416,,37.0,M,user5416mail.com,Lahore,Current ,36269.0,2020-07-20,approved
C6417,Ali ,22.0,Male,,Lahore ,Saving,52622.0,2021-07-01,Pending
C6418,Zoya,24.0,Male,user5418mail.com,Lahore,saving,66735.0,2021-11-05,approved
C6419,Sana,45.0,male,,Karachi,Current,69761.0,2018-08-05,Approved
C6420,Sana,38.0,Male,user5420@mail.com,Islamabad,Current,1600.0,2015-08-14,approved
C6421,,63.0,M,user5421@mail.com,Islamabad,,50536.0,2018-05-20,approved
C6422,Ali ,33.0,F,user5422@mail.com,Lahore ,Current ,3880.0,2021-03-25,Rejected
C6423,Ahmed,,,user5423@mail.com,Islamabad,Current ,61979.0,2016-09-23,Pending
C6424,Ahmed,49.0,,user5424@mail.com,Karachi,Current ,61915.0,2023-09-05,approved
C6425,Zoya,,Male,user5425@mail.com,Lahore ,Current,47716.0,2016-09-26,approved
C6426,Ali ,,Male,,Islamabad,,75614.0,2023-07-23,approved
C6427,Sara,29.0,Male,,Lahore,Saving,14273.0,2018-07-14,
C6428,Zoya,57.0,M,,Lahore,Saving,88043.0,2022-11-15,Pending
C6429,Ali ,39.0,,,Lahore,Current,60417.0,2022-11-24,
C6430,Ahmed,52.0,Male,,Lahore ,,35643.0,2020-03-16,Pending
C6431,Zoya,58.0,Male,user5431@mail.com,Lahore,Current ,57026.0,2022-12-13,
C6432,Zoya,19.0,Male,user5432mail.com,Lahore,Current,,2023-05-18,
C6433,Sara,53.0,F,user5433mail.com,Lahore,saving,33268.0,2018-09-08,Approved
C6434,Ali,63.0,male,user5434@mail.com,Lahore ,Saving,90722.0,2023-04-10,approved
C6435,Sara,23.0,F,,Karachi,,58612.0,2016-06-07,approved
C6436,,33.0,male,user5436@mail.com,Lahore ,,66853.0,2021-04-05,Approved
C6437,Sara,31.0,male,,Lahore,Current ,56465.0,2021-11-16,approved
C6438,Sana,49.0,F,user5438mail.com,Karachi,Current ,53424.0,2020-09-30,approved
C6439,Zoya,35.0,,user5439@mail.com,Islamabad,Current ,,2017-02-10,Rejected
C6440,Ahmed,59.0,male,user5440@mail.com,Karachi,Current,13219.0,2019-08-18,Rejected
C6441,Ali ,18.0,male,,Lahore,saving,32602.0,2024-10-19,approved
C6442,Ali,43.0,Male,,Lahore,Saving,21761.0,2016-12-24,
C6443,Ahmed,27.0,F,,Lahore,,90247.0,2019-10-16,approved
C6444,Sara,18.0,,user5444@mail.com,Islamabad,,78202.0,2021-07-01,
C6445,Zoya,18.0,,user5445mail.com,Lahore,Current,53957.0,2018-12-20,Approved
C6446,Ahmed,25.0,M,user5446mail.com,Karachi,saving,58548.0,2024-02-28,Approved
C6447,Sara,32.0,M,user5447@mail.com,,saving,94557.0,2015-06-12,
C6448,Ali,53.0,Female,user5448@mail.com,,,23622.0,2024-12-03,Pending
C6449,Sana,42.0,male,user5449mail.com,Islamabad,,43674.0,2020-11-15,Rejected
C6450,Ali,30.0,male,,Islamabad,Saving,42372.0,2015-05-04,approved
C6451,Sana,59.0,male,,Lahore,Current ,73106.0,2018-06-11,Rejected
C6452,,55.0,male,user5452mail.com,Lahore,Current ,84902.0,2018-12-15,approved
C6453,Sara,59.0,Male,,Lahore ,Current ,67022.0,2024-04-25,Pending
C6454,Ahmed,60.0,Male,,Lahore ,Saving,58597.0,2022-08-03,Rejected
C6455,Ali,33.0,,user5455mail.com,Lahore ,,42589.0,2019-12-29,Rejected
C6456,Ahmed,44.0,,,Lahore ,saving,8221.0,2024-06-05,Pending
C6457,,27.0,,user5457@mail.com,Lahore,Saving,89799.0,2023-12-29,Approved
C6458,,43.0,M,user5458@mail.com,Karachi,Saving,64623.0,2024-04-19,Approved
C6459,Zoya,37.0,male,user5459mail.com,Lahore,Saving,80926.0,2019-02-03,approved
C6460,Zoya,45.0,,user5460@mail.com,Karachi,,42119.0,2019-07-10,Pending
C6461,Ahmed,26.0,M,,Karachi,Saving,61770.0,2022-05-21,Rejected
C6462,Ali ,49.0,F,user5462@mail.com,Lahore ,Current ,12355.0,2024-03-22,
C6463,Ali,34.0,M,user5463@mail.com,Lahore,Current,5458.0,2022-09-27,Approved
C6464,Sana,46.0,M,user5464@mail.com,Lahore,saving,75518.0,2022-06-18,Rejected
C6465,Ahmed,48.0,F,,,Current ,8190.0,2021-08-07,
C6466,Sara,62.0,,user5466mail.com,Karachi,,78904.0,2021-12-04,Rejected
C6467,,62.0,Female,user5467@mail.com,Karachi,saving,25980.0,2017-11-04,Rejected
C6468,,40.0,male,,Karachi,Saving,36863.0,2018-01-12,Approved
C6469,Ali,39.0,Female,user5469mail.com,Islamabad,Saving,77106.0,2021-11-03,
C6470,Ali ,21.0,F,user5470@mail.com,Islamabad,Current ,12404.0,2017-08-16,Rejected
C6471,Ali ,,Male,user5471@mail.com,Karachi,saving,87838.0,2021-02-15,approved
C6472,Ahmed,38.0,Male,user5472mail.com,Lahore ,Saving,43092.0,2015-07-26,approved
C6473,Ahmed,63.0,M,user5473@mail.com,Karachi,Saving,28812.0,2024-12-05,approved
C6474,Ahmed,61.0,male,user5474mail.com,Karachi,,,2016-11-13,
C6475,Zoya,23.0,,,Karachi,Saving,24196.0,2019-08-22,Pending
C6476,Ali,19.0,M,user5476@mail.com,Islamabad,,18119.0,2023-10-19,Approved
C6477,Sara,47.0,Female,user5477@mail.com,Karachi,Current,94519.0,2021-06-27,Approved
C6478,Sara,19.0,male,user5478@mail.com,Islamabad,Saving,13948.0,2021-10-07,Pending
C6479,Sara,48.0,Male,user5479@mail.com,Lahore,,21887.0,2019-10-28,Approved
C6480,Zoya,22.0,M,,Karachi,Current,16880.0,2024-11-17,approved
C6481,Ahmed,43.0,male,user5481mail.com,,Saving,88990.0,2018-01-13,
C6482,Ali,42.0,male,user5482@mail.com,Lahore,saving,37791.0,2023-03-07,Approved
C6483,Ahmed,39.0,F,user5483@mail.com,Lahore,,98122.0,2017-01-24,
