CustomerID,Name,Age,Gender,Email,City,AccountType,Balance,JoinDate,LoanStatus,Balance_PKR,Gender_Code
C6133,Ali,46,Female,user5133mail.com,Unknown,Unavailable,28525,2020-10-19,Rejected,28525 Rs,0
C6134,Unknown,19,Female,user5134mail.com,Unknown,Current,96027,2022-05-01,Pending,96027 Rs,0
C6135,Sara,34,Female,Not provided,Unknown,Saving,95818,2023-04-19,Missing,95818 Rs,0
C6136,Zoya,63,Male,Not provided,Unknown,Current,41963,2017-09-13,Approved,41963 Rs,1
C6137,Ali,30,Male,Not provided,Lahore,Current,0,2022-08-02,Rejected,0 Rs,1
C6138,Sara,45,Unknown,user5138mail.com,Karachi,Saving,6344,2024-12-20,Missing,6344 Rs,2
C6139,Sara,51,Female,user5139@mail.com,Lahore,Current,0,2016-11-21,Missing,0 Rs,0
C6140,Unknown,53,Male,user5140mail.com,Karachi,Current,31444,2018-03-25,Approved,31444 Rs,1
C6141,Zoya,43,Unknown,user5141mail.com,Islamabad,Saving,73462,2020-10-17,Approved,73462 Rs,2
C6142,Unknown,30,Male,Not provided,Karachi,Unavailable,9094,2024-09-21,Missing,9094 Rs,1
C6143,Sara,21,Female,user5143mail.com,Islamabad,Saving,44235,2024-09-05,Pending,44235 Rs,0
C6144,Sana,24,Female,user5144mail.com,Islamabad,Unavailable,73988,2018-12-04,Rejected,73988 Rs,0
C6145,Ali,36,Male,user5145mail.com,Lahore,Unavailable,7379,2015-09-30,Missing,7379 Rs,1
C6146,Zoya,30,Unknown,Not provided,Karachi,Current,91955,2019-06-04,Approved,91955 Rs,2
C6147,Ahmed,54,Female,user5147mail.com,Karachi,Unavailable,38001,2017-07-27,Approved,38001 Rs,0
C6148,Sana,31,Female,user5148@mail.com,Lahore,Current,38122,2024-12-10,Missing,38122 Rs,0
C6149,Sara,44,Male,user5149mail.com,Lahore,Saving,83881,2023-03-04,Approved,83881 Rs,1
C6150,Sana,54,Female,user5150@mail.com,Islamabad,Current,44444,2017-05-06,Pending,44444 Rs,0
C6151,Sara,22,Unknown,user5151@mail.com,Karachi,Saving,12511,2023-02-14,Approved,12511 Rs,2
C6152,Sana,18,Unknown,user5152@mail.com,Lahore,Saving,95288,2020-08-28,Pending,95288 Rs,2
C6153,Ahmed,18,Male,user5153mail.com,Lahore,Current,95168,2017-03-07,Pending,95168 Rs,1
C6154,Sara,18,Male,Not provided,Unknown,Unavailable,7450,2019-10-12,Rejected,7450 Rs,1
C6155,Ahmed,45,Male,user5155mail.com,Karachi,Unavailable,89556,2023-04-03,Approved,89556 Rs,1
C6156,Sana,43,Male,user5156@mail.com,Islamabad,Current,53932,2016-12-26,Approved,53932 Rs,1
C6157,Sana,51,Unknown,user5157@mail.com,Unknown,Saving,70777,2017-04-27,Pending,70777 Rs,2
C6158,Zoya,39,Male,Not provided,Lahore,Saving,22033,2022-11-28,Approved,22033 Rs,1
C6159,Ali,50,Female,user5159mail.com,Karachi,Unavailable,70367,2024-06-05,Pending,70367 Rs,0
C6160,Unknown,59,Unknown,user5160mail.com,Lahore,Saving,4952,2018-10-11,Missing,4952 Rs,2
C6161,Sara,50,Unknown,Not provided,Lahore,Saving,40069,2019-11-04,Approved,40069 Rs,2
C6162,Sara,30,Female,Not provided,Karachi,Unavailable,79062,2021-02-13,Approved,79062 Rs,0
C6163,Sara,59,Unknown,user5163@mail.com,Lahore,Saving,38671,2016-10-19,Pending,38671 Rs,2
C6164,Ahmed,33,Female,Not provided,Karachi,Current,74807,2016-10-31,Approved,74807 Rs,0
C6165,Unknown,41,Female,user5165@mail.com,Karachi,Unavailable,35714,2020-10-21,Pending,35714 Rs,0
C6166,Sara,37,Female,Not provided,Lahore,Current,87036,2018-04-01,Approved,87036 Rs,0
C6167,Ali,39,Female,Not provided,Unknown,Saving,0,2020-06-13,Approved,0 Rs,0
C6168,Unknown,31,Unknown,Not provided,Lahore,Current,56704,2024-08-20,Missing,56704 Rs,2
C6169,Zoya,62,Female,user5169mail.com,Karachi,Current,40512,2019-06-18,Rejected,40512 Rs,0
C6170,Ali,33,Female,user5170mail.com,Islamabad,Saving,2720,2017-07-15,Rejected,2720 Rs,0
C6171,Unknown,41,Female,user5171@mail.com,Islamabad,Saving,0,2019-11-11,Rejected,0 Rs,0
C6172,Zoya,30,Female,Not provided,Islamabad,Current,55150,2020-05-15,Rejected,55150 Rs,0
C6173,Sara,30,Female,user5173@mail.com,Karachi,Saving,80724,2017-12-24,Approved,80724 Rs,0
C6174,Ahmed,52,Male,user5174mail.com,Karachi,Unavailable,0,2018-08-18,Rejected,0 Rs,1
C6175,Sana,41,Female,user5175mail.com,Unknown,Current,3862,2016-03-21,Rejected,3862 Rs,0
C6176,Ali,38,Male,user5176@mail.com,Unknown,Unavailable,43193,2015-01-19,Approved,43193 Rs,1
C6177,Ahmed,39,Female,Not provided,Lahore,Saving,50244,2018-07-11,Missing,50244 Rs,0
C6178,Ali,19,Unknown,Not provided,Unknown,Saving,3611,2017-12-04,Missing,3611 Rs,2
C6179,Ali,43,Female,user5179@mail.com,Karachi,Current,64938,2015-01-11,Pending,64938 Rs,0
C6180,Zoya,64,Male,user5180mail.com,Islamabad,Current,50159,2017-11-17,Missing,50159 Rs,1
C6181,Unknown,21,Male,user5181@mail.com,Karachi,Saving,79103,2023-01-10,Missing,79103 Rs,1
C6182,Zoya,48,Male,user5182mail.com,Karachi,Current,13138,2020-08-07,Approved,13138 Rs,1
C6183,Ahmed,47,Female,Not provided,Unknown,Current,14911,2017-05-08,Rejected,14911 Rs,0
C6184,Sara,30,Female,user5184mail.com,Unknown,Current,68188,2022-01-01,Approved,68188 Rs,0
C6185,Ali,64,Male,Not provided,Islamabad,Saving,30559,2020-03-12,Approved,30559 Rs,1
C6186,Sana,62,Female,user5186mail.com,Unknown,Current,40678,2015-05-14,Pending,40678 Rs,0
C6187,Zoya,28,Male,Not provided,Karachi,Current,35273,2016-01-15,Rejected,35273 Rs,1
C6188,Unknown,18,Female,user5188@mail.com,Islamabad,Saving,57877,2021-01-06,Missing,57877 Rs,0
C6189,Ali,32,Female,Not provided,Karachi,Saving,21816,2016-07-21,Approved,21816 Rs,0
C6190,Ahmed,60,Male,user5190@mail.com,Lahore,Unavailable,92866,2024-09-03,Approved,92866 Rs,1
C6191,Zoya,63,Female,user5191@mail.com,Unknown,Unavailable,47040,2023-08-22,Missing,47040 Rs,0
C6192,Sara,30,Male,user5192mail.com,Karachi,Current,58388,2015-03-15,Rejected,58388 Rs,1
C6193,Ali,30,Male,Not provided,Karachi,Unavailable,73747,2024-12-22,Approved,73747 Rs,1
C6194,Sana,47,Female,user5194mail.com,Islamabad,Current,0,2020-01-07,Approved,0 Rs,0
C6195,Sana,48,Female,user5195@mail.com,Lahore,Unavailable,57740,2016-11-25,Rejected,57740 Rs,0
C6196,Ali,38,Female,user5196mail.com,Unknown,Saving,84926,2018-11-29,Rejected,84926 Rs,0
C6197,Ali,46,Female,user5197@mail.com,Lahore,Current,69131,2018-01-29,Approved,69131 Rs,0
C6198,Ali,43,Female,user5198@mail.com,Karachi,Saving,38425,2016-04-06,Approved,38425 Rs,0
C6199,Ali,24,Unknown,Not provided,Unknown,Current,22278,2015-12-10,Pending,22278 Rs,2
C6200,Sana,51,Unknown,user5200@mail.com,Karachi,Unavailable,4023,2022-10-30,Approved,4023 Rs,2
C6201,Zoya,52,Female,user5201@mail.com,Lahore,Current,1680,2017-05-11,Rejected,1680 Rs,0
C6202,Sara,33,Female,user5202mail.com,Karachi,Unavailable,26840,2015-06-18,Missing,26840 Rs,0
C6203,Sana,60,Unknown,Not provided,Karachi,Saving,0,2020-04-02,Rejected,0 Rs,2
C6204,Sara,63,Female,Not provided,Karachi,Current,65472,2023-06-03,Rejected,65472 Rs,0
C6205,Sara,18,Male,user5205@mail.com,Karachi,Saving,12431,2015-06-07,Pending,12431 Rs,1
C6206,Unknown,58,Male,Not provided,Karachi,Saving,88702,2018-09-13,Rejected,88702 Rs,1
C6207,Ali,46,Female,user5207mail.com,Karachi,Saving,15168,2016-04-16,Pending,15168 Rs,0
C6208,Unknown,29,Male,Not provided,Lahore,Current,77445,2023-12-26,Approved,77445 Rs,1
C6209,Sara,58,Unknown,user5209@mail.com,Lahore,Current,13220,2018-12-10,Rejected,13220 Rs,2
C6210,Ahmed,52,Unknown,user5210@mail.com,Unknown,Unavailable,0,2018-11-20,Rejected,0 Rs,2
C6211,Unknown,58,Male,Not provided,Lahore,Saving,62373,2020-08-24,Pending,62373 Rs,1
C6212,Ali,62,Female,Not provided,Lahore,Current,46046,2021-11-18,Pending,46046 Rs,0
C6213,Ahmed,54,Unknown,user5213mail.com,Unknown,Unavailable,1284,2021-02-17,Missing,1284 Rs,2
C6214,Ali,54,Female,user5214@mail.com,Karachi,Current,84257,2021-03-02,Missing,84257 Rs,0
C6215,Ali,49,Male,Not provided,Karachi,Saving,27753,2024-09-16,Approved,27753 Rs,1
C6216,Zoya,49,Male,user5216@mail.com,Lahore,Current,19734,2019-04-02,Approved,19734 Rs,1
C6217,Ali,37,Female,Not provided,Karachi,Current,40269,2018-10-11,Approved,40269 Rs,0
C6218,Sara,28,Male,user5218mail.com,Karachi,Unavailable,7956,2024-12-28,Approved,7956 Rs,1
C6219,Sara,45,Female,user5219mail.com,Lahore,Saving,26086,2023-02-20,Rejected,26086 Rs,0
C6220,Sara,30,Female,Not provided,Lahore,Saving,99761,2019-05-17,Pending,99761 Rs,0
C6221,Ali,38,Unknown,user5221@mail.com,Lahore,Saving,2740,2015-10-20,Approved,2740 Rs,2
C6222,Unknown,40,Male,Not provided,Karachi,Unavailable,22688,2017-06-03,Approved,22688 Rs,1
C6223,Ali,38,Male,user5223@mail.com,Karachi,Current,98186,2024-07-14,Rejected,98186 Rs,1
C6224,Unknown,50,Male,user5224@mail.com,Karachi,Current,11937,2016-06-26,Pending,11937 Rs,1
C6225,Ali,63,Female,user5225@mail.com,Islamabad,Current,90590,2015-01-20,Rejected,90590 Rs,0
C6226,Ali,21,Male,user5226@mail.com,Lahore,Saving,68418,2019-02-11,Approved,68418 Rs,1
C6227,Ahmed,50,Female,user5227mail.com,Karachi,Saving,25026,2023-05-13,Approved,25026 Rs,0
C6228,Sara,50,Female,Not provided,Islamabad,Unavailable,49628,2017-04-20,Rejected,49628 Rs,0
C6229,Sana,39,Male,user5229mail.com,Lahore,Current,43540,2016-07-09,Missing,43540 Rs,1
C6230,Zoya,30,Unknown,Not provided,Lahore,Saving,18666,2016-08-04,Approved,18666 Rs,2
C6231,Sana,21,Male,user5231@mail.com,Lahore,Saving,95001,2018-08-21,Approved,95001 Rs,1
C6232,Sara,34,Female,user5232mail.com,Karachi,Current,7045,2017-05-11,Approved,7045 Rs,0
C6233,Sana,35,Male,Not provided,Lahore,Current,75706,2024-07-05,Pending,75706 Rs,1
C6234,Ahmed,40,Female,user5234mail.com,Unknown,Unavailable,35837,2018-12-07,Approved,35837 Rs,0
C6235,Sara,55,Male,user5235@mail.com,Karachi,Saving,23619,2016-10-04,Approved,23619 Rs,1
C6236,Ali,64,Female,user5236mail.com,Unknown,Saving,7721,2015-02-24,Approved,7721 Rs,0
C6237,Ali,37,Female,user5237@mail.com,Islamabad,Unavailable,1584,2022-06-21,Pending,1584 Rs,0
C6238,Unknown,63,Male,user5238@mail.com,Islamabad,Saving,62707,2015-12-05,Pending,62707 Rs,1
C6239,Ali,18,Male,user5239@mail.com,Karachi,Unavailable,20592,2023-06-22,Approved,20592 Rs,1
C6240,Sara,56,Male,user5240@mail.com,Unknown,Unavailable,45479,2019-05-07,Approved,45479 Rs,1
C6241,Ali,33,Female,Not provided,Lahore,Unavailable,60490,2022-12-30,Approved,60490 Rs,0
C6242,Zoya,29,Male,user5242@mail.com,Karachi,Unavailable,63535,2018-01-04,Approved,63535 Rs,1
C6243,Ali,29,Male,Not provided,Unknown,Saving,24216,2021-08-11,Rejected,24216 Rs,1
C6244,Sana,51,Male,Not provided,Lahore,Current,35623,2015-12-08,Rejected,35623 Rs,1
C6245,Zoya,38,Male,user5245@mail.com,Islamabad,Saving,96748,2018-02-04,Pending,96748 Rs,1
C6246,Unknown,63,Male,user5246mail.com,Lahore,Current,57892,2024-01-10,Missing,57892 Rs,1
C6247,Ali,42,Female,Not provided,Unknown,Current,36680,2022-03-14,Approved,36680 Rs,0
C6248,Ali,41,Male,user5248mail.com,Lahore,Current,0,2023-04-20,Approved,0 Rs,1
C6249,Sara,52,Female,user5249mail.com,Karachi,Saving,80314,2015-05-05,Approved,80314 Rs,0
C6250,Ali,47,Male,Not provided,Lahore,Unavailable,0,2016-06-01,Pending,0 Rs,1
C6251,Sara,41,Female,Not provided,Karachi,Saving,77296,2024-03-30,Approved,77296 Rs,0
C6252,Sana,18,Male,user5252@mail.com,Karachi,Saving,53930,2015-11-26,Pending,53930 Rs,1
C6253,Unknown,47,Male,user5253mail.com,Lahore,Current,58450,2016-04-30,Missing,58450 Rs,1
C6254,Ahmed,63,Unknown,Not provided,Islamabad,Unavailable,8983,2018-07-28,Rejected,8983 Rs,2
C6255,Zoya,31,Male,user5255@mail.com,Karachi,Unavailable,71052,2016-07-16,Approved,71052 Rs,1
C6256,Ali,57,Unknown,Not provided,Lahore,Saving,87998,2022-09-30,Approved,87998 Rs,2
C6257,Unknown,20,Female,Not provided,Lahore,Unavailable,84313,2015-02-10,Approved,84313 Rs,0
C6258,Ali,41,Male,user5258mail.com,Unknown,Saving,90197,2020-01-10,Rejected,90197 Rs,1
C6259,Unknown,20,Male,user5259mail.com,Karachi,Saving,41547,2018-09-29,Approved,41547 Rs,1
C6260,Ahmed,18,Male,user5260mail.com,Karachi,Current,36248,2019-02-15,Missing,36248 Rs,1
C6261,Ali,20,Male,Not provided,Lahore,Unavailable,63460,2017-09-20,Approved,63460 Rs,1
C6262,Ali,60,Male,Not provided,Karachi,Current,54594,2020-06-22,Approved,54594 Rs,1
C6263,Sana,48,Male,user5263@mail.com,Lahore,Current,98971,2019-02-18,Pending,98971 Rs,1
C6264,Ali,33,Female,user5264@mail.com,Islamabad,Unavailable,0,2017-01-02,Missing,0 Rs,0
C6265,Ahmed,48,Unknown,user5265@mail.com,Unknown,Unavailable,85914,2022-12-15,Rejected,85914 Rs,2
C6266,Sara,34,Female,user5266mail.com,Karachi,Current,14960,2016-08-14,Approved,14960 Rs,0
C6267,Zoya,60,Female,Not provided,Lahore,Unavailable,73347,2018-02-11,Rejected,73347 Rs,0
C6268,Ali,61,Female,user5268mail.com,Islamabad,Unavailable,34989,2018-01-29,Approved,34989 Rs,0
C6269,Sara,55,Female,user5269mail.com,Lahore,Saving,79341,2017-09-10,Pending,79341 Rs,0
C6270,Ali,27,Female,user5270mail.com,Karachi,Saving,43722,2017-05-05,Pending,43722 Rs,0
C6271,Ali,45,Unknown,user5271@mail.com,Lahore,Unavailable,35272,2017-12-10,Rejected,35272 Rs,2
C6272,Sana,61,Male,user5272@mail.com,Karachi,Current,6953,2020-03-16,Pending,6953 Rs,1
C6273,Ali,56,Male,Not provided,Islamabad,Saving,7002,2021-04-29,Approved,7002 Rs,1
C6274,Sana,22,Male,user5274@mail.com,Lahore,Saving,6832,2022-02-09,Missing,6832 Rs,1
C6275,Ali,57,Male,user5275@mail.com,Karachi,Current,39124,2024-04-09,Pending,39124 Rs,1
C6276,Sana,50,Unknown,user5276mail.com,Karachi,Current,72797,2022-10-20,Missing,72797 Rs,2
C6277,Ali,37,Female,user5277mail.com,Karachi,Saving,24752,2021-05-30,Approved,24752 Rs,0
C6278,Sara,34,Male,user5278mail.com,Karachi,Unavailable,12793,2015-02-01,Approved,12793 Rs,1
C6279,Zoya,64,Female,user5279@mail.com,Lahore,Unavailable,77306,2023-12-02,Approved,77306 Rs,0
C6280,Ahmed,40,Male,user5280mail.com,Islamabad,Current,31878,2020-03-10,Approved,31878 Rs,1
C6281,Zoya,61,Female,user5281mail.com,Lahore,Saving,38411,2018-03-14,Pending,38411 Rs,0
C6282,Unknown,45,Male,user5282mail.com,Karachi,Saving,80866,2018-04-26,Approved,80866 Rs,1
C6283,Zoya,35,Male,user5283@mail.com,Islamabad,Saving,67638,2016-08-26,Missing,67638 Rs,1
C6284,Sana,31,Female,user5284mail.com,Karachi,Unavailable,22551,2016-12-18,Pending,22551 Rs,0
C6285,Zoya,62,Male,Not provided,Islamabad,Saving,4475,2019-06-11,Rejected,4475 Rs,1
C6286,Unknown,57,Male,Not provided,Islamabad,Current,63117,2024-07-26,Rejected,63117 Rs,1
C6287,Sana,19,Unknown,user5287mail.com,Lahore,Current,56259,2021-09-05,Approved,56259 Rs,2
C6288,Sara,38,Male,user5288mail.com,Lahore,Saving,29583,2021-02-22,Pending,29583 Rs,1
C6289,Ali,30,Unknown,user5289mail.com,Unknown,Current,13016,2016-09-21,Approved,13016 Rs,2
C6290,Zoya,28,Female,user5290mail.com,Lahore,Current,45107,2017-02-02,Approved,45107 Rs,0
C6291,Ali,60,Male,user5291mail.com,Islamabad,Saving,95252,2017-11-12,Rejected,95252 Rs,1
C6292,Ali,63,Female,user5292@mail.com,Lahore,Current,4680,2023-02-12,Approved,4680 Rs,0
C6293,Unknown,33,Male,user5293mail.com,Karachi,Current,63398,2020-04-30,Rejected,63398 Rs,1
C6294,Ali,42,Male,user5294@mail.com,Unknown,Current,57285,2016-05-14,Pending,57285 Rs,1
C6295,Zoya,23,Male,user5295mail.com,Unknown,Unavailable,29358,2015-12-10,Missing,29358 Rs,1
C6296,Ahmed,29,Male,Not provided,Karachi,Current,58207,2019-08-06,Approved,58207 Rs,1
C6297,Ahmed,18,Female,Not provided,Islamabad,Saving,86052,2017-04-15,Rejected,86052 Rs,0
C6298,Ali,25,Unknown,Not provided,Karachi,Current,0,2024-08-16,Missing,0 Rs,2
C6299,Sara,18,Female,Not provided,Islamabad,Current,44747,2020-03-09,Approved,44747 Rs,0
C6300,Sara,37,Male,Not provided,Islamabad,Unavailable,70608,2024-07-12,Pending,70608 Rs,1
C6301,Ali,31,Male,user5301@mail.com,Karachi,Unavailable,27561,2022-06-14,Pending,27561 Rs,1
C6302,Zoya,55,Female,Not provided,Lahore,Saving,29233,2017-03-01,Missing,29233 Rs,0
C6303,Unknown,52,Male,Not provided,Unknown,Saving,97311,2020-07-13,Approved,97311 Rs,1
C6304,Zoya,39,Female,user5304@mail.com,Islamabad,Saving,91931,2020-03-04,Pending,91931 Rs,0
C6305,Zoya,44,Male,user5305mail.com,Karachi,Current,43820,2022-09-12,Approved,43820 Rs,1
C6306,Sara,21,Male,Not provided,Lahore,Saving,22399,2022-05-03,Missing,22399 Rs,1
C6307,Zoya,39,Male,user5307@mail.com,Karachi,Saving,88519,2021-09-29,Missing,88519 Rs,1
C6308,Sara,63,Male,user5308@mail.com,Lahore,Unavailable,51656,2015-03-17,Approved,51656 Rs,1
C6309,Zoya,23,Female,user5309mail.com,Karachi,Current,59485,2023-06-23,Approved,59485 Rs,0
C6310,Sara,27,Unknown,user5310mail.com,Islamabad,Saving,12920,2023-01-21,Pending,12920 Rs,2
C6311,Zoya,61,Unknown,user5311@mail.com,Unknown,Current,0,2015-05-28,Rejected,0 Rs,2
C6312,Ahmed,46,Female,user5312@mail.com,Unknown,Unavailable,56343,2016-03-11,Rejected,56343 Rs,0
C6313,Ali,44,Male,Not provided,Karachi,Current,73076,2020-12-10,Approved,73076 Rs,1
C6314,Ali,54,Female,user5314@mail.com,Karachi,Unavailable,51382,2015-01-02,Pending,51382 Rs,0
C6315,Ahmed,35,Female,Not provided,Lahore,Unavailable,64870,2024-01-06,Pending,64870 Rs,0
C6316,Ali,51,Male,Not provided,Karachi,Saving,60132,2020-05-01,Approved,60132 Rs,1
C6317,Ahmed,20,Female,user5317mail.com,Lahore,Unavailable,37046,2023-04-05,Rejected,37046 Rs,0
C6318,Sara,53,Unknown,user5318mail.com,Lahore,Current,41087,2024-04-16,Rejected,41087 Rs,2
C6319,Sana,41,Female,user5319@mail.com,Unknown,Unavailable,31213,2017-05-11,Missing,31213 Rs,0
C6320,Zoya,54,Male,Not provided,Islamabad,Unavailable,71492,2015-08-10,Approved,71492 Rs,1
C6321,Sana,27,Female,Not provided,Lahore,Unavailable,94953,2023-04-17,Missing,94953 Rs,0
C6322,Zoya,19,Female,user5322mail.com,Karachi,Saving,52758,2017-12-31,Missing,52758 Rs,0
C6323,Sana,44,Male,user5323@mail.com,Karachi,Unavailable,71567,2022-11-20,Approved,71567 Rs,1
C6324,Unknown,51,Male,user5324mail.com,Karachi,Saving,2349,2019-03-15,Missing,2349 Rs,1
C6325,Zoya,44,Male,user5325@mail.com,Islamabad,Unavailable,65703,2023-10-14,Pending,65703 Rs,1
C6326,Ali,52,Male,Not provided,Karachi,Unavailable,3211,2024-09-25,Missing,3211 Rs,1
C6327,Ali,58,Male,user5327mail.com,Unknown,Current,1761,2015-09-06,Rejected,1761 Rs,1
C6328,Sara,38,Female,user5328@mail.com,Islamabad,Saving,47464,2021-03-24,Approved,47464 Rs,0
C6329,Sara,23,Male,Not provided,Karachi,Current,34505,2017-08-18,Approved,34505 Rs,1
C6330,Ahmed,59,Unknown,user5330mail.com,Unknown,Saving,60164,2023-10-07,Approved,60164 Rs,2
C6331,Ali,45,Female,user5331@mail.com,Karachi,Saving,83046,2016-04-26,Missing,83046 Rs,0
C6332,Unknown,62,Unknown,user5332@mail.com,Karachi,Saving,7895,2020-03-25,Pending,7895 Rs,2
C6333,Ali,63,Unknown,user5333@mail.com,Unknown,Unavailable,42579,2016-02-11,Approved,42579 Rs,2
C6334,Ahmed,20,Unknown,Not provided,Lahore,Current,27143,2018-01-12,Rejected,27143 Rs,2
C6335,Ali,38,Male,Not provided,Karachi,Current,16838,2019-07-22,Rejected,16838 Rs,1
C6336,Sana,58,Unknown,user5336mail.com,Unknown,Current,38912,2023-10-15,Approved,38912 Rs,2
C6337,Ali,59,Male,Not provided,Unknown,Current,96333,2020-09-25,Missing,96333 Rs,1
C6338,Ali,56,Male,user5338@mail.com,Karachi,Saving,90387,2017-10-18,Approved,90387 Rs,1
C6339,Unknown,53,Female,user5339@mail.com,Islamabad,Unavailable,31460,2024-04-26,Approved,31460 Rs,0
C6340,Sara,41,Unknown,Not provided,Karachi,Current,46508,2019-09-27,Pending,46508 Rs,2
C6341,Zoya,32,Male,user5341mail.com,Karachi,Saving,6986,2018-11-06,Missing,6986 Rs,1
C6342,Ahmed,36,Unknown,user5342@mail.com,Islamabad,Saving,83606,2017-03-05,Approved,83606 Rs,2
C6343,Zoya,57,Female,user5343mail.com,Unknown,Saving,44871,2019-04-10,Pending,44871 Rs,0
C6344,Zoya,19,Male,user5344@mail.com,Lahore,Current,21494,2019-04-26,Missing,21494 Rs,1
C6345,Unknown,38,Unknown,Not provided,Lahore,Current,0,2024-06-10,Rejected,0 Rs,2
C6346,Ali,54,Female,Not provided,Islamabad,Saving,77035,2022-06-16,Pending,77035 Rs,0
C6347,Ali,29,Male,user5347@mail.com,Islamabad,Current,29866,2018-06-27,Pending,29866 Rs,1
C6348,Ahmed,54,Male,user5348@mail.com,Islamabad,Unavailable,87159,2020-11-09,Rejected,87159 Rs,1
C6349,Sana,47,Female,user5349mail.com,Islamabad,Unavailable,72667,2023-10-17,Pending,72667 Rs,0
C6350,Unknown,58,Male,user5350@mail.com,Lahore,Saving,37160,2016-03-03,Approved,37160 Rs,1
C6351,Sana,60,Male,user5351@mail.com,Lahore,Unavailable,80410,2019-06-16,Pending,80410 Rs,1
C6352,Zoya,56,Male,user5352@mail.com,Karachi,Saving,36546,2019-02-03,Rejected,36546 Rs,1
C6353,Ali,49,Female,Not provided,Islamabad,Saving,23883,2018-06-19,Rejected,23883 Rs,0
C6354,Ali,39,Male,user5354@mail.com,Lahore,Saving,38468,2021-01-09,Rejected,38468 Rs,1
C6355,Ahmed,51,Male,Not provided,Karachi,Current,26072,2020-08-20,Missing,26072 Rs,1
C6356,Unknown,42,Male,Not provided,Islamabad,Current,41794,2016-10-28,Approved,41794 Rs,1
C6357,Ali,57,Female,user5357mail.com,Unknown,Saving,72343,2022-04-24,Approved,72343 Rs,0
C6358,Sana,43,Male,user5358@mail.com,Karachi,Unavailable,56257,2024-07-02,Approved,56257 Rs,1
C6359,Sana,28,Female,user5359mail.com,Karachi,Saving,46250,2024-09-10,Rejected,46250 Rs,0
C6360,Sana,35,Unknown,Not provided,Unknown,Current,72737,2022-11-05,Approved,72737 Rs,2
C6361,Ali,20,Unknown,user5361@mail.com,Lahore,Saving,85532,2024-05-16,Missing,85532 Rs,2
C6362,Ali,28,Unknown,Not provided,Lahore,Saving,8629,2022-04-14,Rejected,8629 Rs,2
C6363,Ahmed,44,Female,user5363mail.com,Islamabad,Saving,0,2023-09-13,Pending,0 Rs,0
C6364,Ahmed,24,Male,Not provided,Karachi,Current,86702,2017-01-14,Approved,86702 Rs,1
C6365,Ali,25,Male,user5365mail.com,Unknown,Saving,54893,2024-08-10,Approved,54893 Rs,1
C6366,Zoya,35,Female,user5366@mail.com,Lahore,Saving,20084,2019-11-07,Approved,20084 Rs,0
C6367,Sara,39,Male,user5367@mail.com,Islamabad,Saving,43064,2016-12-09,Missing,43064 Rs,1
C6368,Sara,21,Unknown,user5368@mail.com,Unknown,Unavailable,70224,2022-04-16,Approved,70224 Rs,2
C6369,Ali,64,Female,user5369@mail.com,Unknown,Current,37558,2019-11-04,Missing,37558 Rs,0
C6370,Sana,59,Male,user5370@mail.com,Unknown,Current,77450,2020-05-04,Approved,77450 Rs,1
C6371,Sara,64,Unknown,Not provided,Karachi,Current,0,2015-06-26,Approved,0 Rs,2
C6372,Unknown,63,Female,user5372mail.com,Lahore,Saving,8979,2022-08-23,Pending,8979 Rs,0
C6373,Sara,40,Female,user5373@mail.com,Unknown,Saving,79236,2024-01-29,Approved,79236 Rs,0
C6374,Ali,45,Male,Not provided,Lahore,Unavailable,15630,2023-03-06,Approved,15630 Rs,1
C6375,Unknown,19,Male,user5375@mail.com,Islamabad,Current,34027,2015-10-31,Pending,34027 Rs,1
C6376,Ali,23,Female,user5376@mail.com,Karachi,Saving,32775,2022-10-19,Missing,32775 Rs,0
C6377,Sana,32,Unknown,Not provided,Unknown,Current,10203,2022-08-17,Approved,10203 Rs,2
C6378,Sara,29,Male,user5378mail.com,Islamabad,Unavailable,11781,2019-01-24,Approved,11781 Rs,1
C6379,Sana,54,Male,Not provided,Karachi,Saving,31189,2018-06-20,Approved,31189 Rs,1
C6380,Sana,44,Male,user5380mail.com,Karachi,Unavailable,76630,2019-08-06,Pending,76630 Rs,1
C6381,Sara,61,Male,Not provided,Karachi,Current,78266,2024-04-14,Missing,78266 Rs,1
C6382,Sara,34,Male,user5382@mail.com,Karachi,Saving,86709,2018-05-26,Missing,86709 Rs,1
C6383,Ahmed,46,Male,Not provided,Karachi,Current,37651,2015-05-25,Pending,37651 Rs,1
C6384,Unknown,32,Male,user5384@mail.com,Unknown,Saving,84537,2023-04-09,Approved,84537 Rs,1
C6385,Ali,58,Male,user5385mail.com,Islamabad,Saving,33846,2023-04-23,Rejected,33846 Rs,1
C6386,Ahmed,39,Male,user5386mail.com,Karachi,Saving,81448,2018-04-13,Pending,81448 Rs,1
C6387,Unknown,55,Unknown,user5387@mail.com,Lahore,Saving,14078,2017-07-11,Approved,14078 Rs,2
C6388,Ali,53,Female,user5388@mail.com,Karachi,Current,17314,2015-10-25,Missing,17314 Rs,0
C6389,Ali,27,Male,user5389@mail.com,Lahore,Current,42600,2024-07-25,Approved,42600 Rs,1
C6390,Ali,59,Unknown,user5390@mail.com,Unknown,Saving,35109,2018-05-21,Approved,35109 Rs,2
C6391,Zoya,52,Male,user5391@mail.com,Karachi,Saving,0,2019-01-31,Rejected,0 Rs,1
